,category,title,date,content,sources
0,rice,TỒN KHO GẠO QUA NĂM SAU SẼ Ở MỨC THẤP,28 | 10 | 2011,"Chính phủ Thái Lan vừa công bố nâng mức thiệt hại lên 4 triệu tấn gạo. Còn Campuchia, theo ông Huệ, chắc chắn lượng lúa gạo xuất qua các tỉnh biên giới vào Việt Nam sẽ không dồi dào như các năm trước. Một khi nguồn gạo từ Campuchia giảm sẽ ảnh hưởng không nhỏ đến nguồn gạo xuất khẩu và tiêu dùng nội địa của Việt Nam. Chính vì vậy, ông Huệ cho rằng, năm nay Việt Nam chỉ có thể xuất khẩu tối đa khoảng 7 triệu tấn gạo và lượng gạo tồn kho qua năm 2012 sẽ thấp hơn nhiều so với các năm trước.
Giá lúa gạo ở các tỉnh đồng bằng sông Cửu Long hiện lúa tươi bán tại ruộng lên đến 6.400 – 6.500 đồng/kg, tăng gần 1.000 đồng so với hồi đầu tháng 10.2011; lúa khô loại thường dao động từ 7.150 – 7.300 đồng/kg, lúa hạt dài khoảng 7.350 – 7.500 đồng/kg. Trong khi đó, gạo nguyên liệu loại một làm ra gạo 5% tấm xuất khẩu khoảng 9.500 – 9.650 đồng/kg tuỳ từng địa phương. Một số doanh nghiệp xuất khẩu gạo, cho biết giá gạo nội địa đang cao hơn xuất khẩu nên hầu như không có hợp đồng thương mại nào được ký vào thời điểm này. Hiện chỉ có một số doanh nghiệp còn hợp đồng tập trung đến kỳ giao hàng mới tổ chức thu mua lúa gạo, trong khi các nhà cung ứng dự trữ chờ giá lên.
Theo SGTT",https://agro.gov.vn/vn/tID22097_Ton-kho-gao-qua-nam-sau-se-o-muc-thap.html
1,rice,"GẠO CAMPUCHIA, LÀO, MYANMAR TRÀN VÀO THÁI LAN",31 | 10 | 2011,"Từ 7/10, Thái Lan bắt đầu mua lúa trong nước từ những người trồng ở mức giá 15.000 baht/tấn, cao hơn gần 40% so với mức giá thị trường. Việc thu mua hiện đang còn cầm chừng do lũ lụt nghiêm trọng nhưng sẽ tăng trong vài tháng tới khi nước rút đi.
Các thương nhân và quan chức ngành gạo Thái Lan cho rằng với mức giá thu mua cao, gạo của các nước láng giềng sẽ đi vào Thái Lan để tận dụng lợi thế. Điều này sẽ đẩy hàng tồn kho ở Thái Lan và cả giá gạo toàn cầu tăng lên.
Chookiat Ophaswongse, cựu Chủ tịch Hiệp hội các nhà xuất khẩu gạo Thái Lan nhận định, thông thường có khoảng 1 triệu tấn gạo Campuchia và 500.000 tấn gạo Myanmar được vận chuyển qua biên giới Thái Lan mỗi năm, và với mức giá tốt hiện nay, lượng vận chuyển qua biên giới ít nhất sẽ tăng gấp đôi.
Lúa thường của Campuchia đang được giao dịch quanh mức giá 7.000 baht/tấn, ít hơn một nửa giá mua của chính phủ Thái Lan. Giá lúa ở Lào giao dịch từ 6.000-7.000 baht/tấn. Lúa của Myanmar thậm chí còn rẻ hơn, từ mức 4.500-5.000 baht/tấn.
Theo Cafef",https://agro.gov.vn/vn/tID22106_Gao-Campuchia-Lao-Myanmar-tran-vao-Thai-Lan.html
2,rice,CÓ THỂ MẤT 1 TRIỆU TẤN LÚA NHẬP TỪ CAMPUCHIA,31 | 10 | 2011,"Mất mát lớn này có thể ảnh hưởng chỉ tiêu dôi ra 3 triệu tấn gạo trong năm nay của nước này. Hầu hết diện tích lúa giáp ranh với các tỉnh Đồng Tháp, An Giang, Long An, trong đó có cả phần diện tích của người dân Việt Nam sang thuê đất trồng bị mất trắng.
Nhiều năm trở lại đây, giữa Việt Nam và Campuchia đã thiết lập chính sách ưu đãi thuế xuất nhập khẩu lúa gạo ở một số địa phương giáp ranh hai nước nhằm khuyến khích người dân mua bán qua lại. Lượng gạo nằm trong diện ưu đãi thuế suất 0% mỗi năm từ Campuchia sang Việt Nam trung bình khoảng 100.000 tấn. Tuy nhiên, do lúa sản xuất ở Campuchia sử dụng dòng giống lúa thơm, thời gian sinh trưởng từ 6 tháng trở lên, chất lượng khá tốt nên cả thương lái, doanh nghiệp xuất khẩu đều có nhu cầu mua, nên số thực nhập lớn hơn. Ngoài việc mua trực tiếp lúa của nông dân Campuchia, mấy năm gần đây còn có một lượng lớn lúa được người dân Việt Nam sang thuê đất trồng chuyển về. Theo hiệp hội Lương thực Việt Nam (VFA), trong vòng ba - bốn năm trở lại đây, trung bình mỗi năm có khoảng 800 ngàn đến 1 triệu tấn lúa từ Campuchia bán sang Việt Nam qua các tỉnh Đồng Tháp, Long An, An Giang.
Vụ lúa sản xuất chính của Campuchia thu hoạch vào thời điểm cuối tháng 12 đầu quý 1 năm sau. Giai đoạn này, ở Việt Nam cơ bản thu hoạch xong lúa mùa, và đang giáp hạt với vụ đông xuân, nguồn cung lúa gạo không còn nhiều nên việc có thêm lượng lúa nhập khẩu từ Campuchia bổ sung đáng kể cho nhu cầu xuất khẩu và tiêu thụ nội địa. Ông Huỳnh Minh Huệ, tổng thư ký VFA, thừa nhận năm nay nhiều khả năng Việt Nam sẽ mất lượng lúa hàng hoá đáng kể nhập khẩu từ Campuchia. Ngoài nguyên nhân lũ lụt làm giảm nguồn cung, ông Huệ còn cho rằng, do Campuchia nằm giữa Việt Nam và Thái Lan nên lúa gạo chắc chắn sẽ chảy sang Thái Lan vì có chính sách mua giá cao hơn. Ngoài ra, lũ lụt làm thiệt hại khoảng 6 triệu tấn lúa tại các khu vực trồng lúa chủ yếu của Thái Lan, chiếm 40% xuất khẩu của Thái Lan sẽ khiến cho các doanh nghiệp Thái Lan phải tìm thêm nguồn cung gạo từ các quốc gia khác, trong đó có Campuchia.
Ngoài ra, ước tính con số thiệt hại lúa thu đông do lũ lụt tại các tỉnh ĐBSCL mà cục Trồng trọt công bố đã lên tới 7.000 ha. Nhận biết trước tình hình khó khăn này, nên ông Huỳnh Minh Huệ và một số doanh nghiệp cũng đã đưa ra nhận định tồn kho gạo sang năm 2012 sẽ không đạt con số 800.000 tấn như năm ngoái. Năm nay, gạo tồn kho cũng không thể dành hết vào xuất khẩu cho quý một năm sau như các năm trước, mà phải dùng bù đắp lại lượng lúa thiếu hụt từ Campchia để cân đối tiêu thụ nội địa.
Ngày 30.10, khảo sát thị trường bán lẻ tại TP.HCM, hầu hết các loại gạo thơm tăng giá ít nhất 1.000 - 1.500 đồng/kg so với cách nay một tháng, lên mức trung bình từ 17.000 đến trên 20.000 đồng/kg. Gạo thường tăng lên 12.500 đồng/kg. Một số tiểu thương cho biết, nguồn cung gạo từ các tỉnh ĐBSCL hiện nay không dồi dào như trong quý 3.2011 và giá đang có xu hướng tăng nhanh hơn. Trong khi đó, giá lúa khô loại thường giao dịch tại một số địa phương các tỉnh miền Tây tăng lên 7.400 - 7.500 đồng/kg.
Theo SGTT",https://agro.gov.vn/vn/tID22115_Co-the-mat-1-trieu-tan-lua-nhap-tu-Campuchia.html
3,rice,XUẤT KHẨU GẠO ĐẠT MỐC 7 TRIỆU TẤN,31 | 10 | 2011,"Theo Thanh Niên ngày 30/9, hiện Việt Nam đã ký hợp đồng xuất khẩu được 7 triệu tấn gạo, trên thực tế đã xuất khẩu 6,2 triệu tấn gạo, đạt trị giá (FOB) trên 3 tỷ USD, tăng gần 7,9% về lượng và 23% về giá trị so với cùng kỳ.

Giá xuất khẩu bình quân trên 482 USD/tấn, tăng gần 59,5 USD/tấn so với cùng kỳ.

Đặc biệt, lượng gạo thơm xuất khẩu năm nay đạt khá cao với số lượng gần 370.000 tấn, dự kiến sẽ đạt 400.000 tấn trong cả năm. Số lượng này có thể tăng lên 500.000 tấn vào năm 2012.
  Bộ NN-PTNT vừa tổ chức hội nghị sơ kết sản xuất lúa năm 2011, tại Hậu Giang.
Số liệu thống kê của Cục Trồng trọt cho biết, tổng diện tích sản xuất lúa trong toàn vùng năm nay đạt trên 4,5 triệu ha, tăng gần 135 ha so với năm 2010. Năng suất lúa bình quân 5,514 tấn/ha, tăng 125 kg/ha so với cùng kỳ. Sản lượng lúa đạt gần 25 triệu tấn, tăng gần 1,3 triệu tấn so với năm 2010.
Còn số liệu báo cáo từ các sở NN-PTNT cung cấp, sản lượng lúa tăng đến trên 1,7 triệu tấn.
Ông Phạm Văn Bảy, Phó chủ tịch Hiệp hội Lương thực Việt Nam (VFA), cho biết từ nay đến cuối năm sẽ tiếp tục xuất khẩu nếu còn gạo và có giá tốt. Năm 2012, VFA dự kiến xuất khẩu từ 6,5 - 7 triệu tấn gạo.

VFA dự báo, thị trường xuất khẩu gạo của Việt Nam trong thời gian tới có nhiều tín hiệu khả quan vì các thị trường truyền thống như Philippines, Indonesia… vẫn có nhu cầu. Tuy nhiên, thị trường gạo thế giới sẽ diễn biến phức tạp vì thương mại toàn cầu được các tổ chức thế giới dự báo giảm.

Bên cạnh đó, VFA lo ngại việc xuất khẩu gạo của Việt Nam có thể tiếp tục xảy ra tình trạng tranh mua tranh bán trong thời gian tới.

Theo ông Bảy, đã có 140 doanh nghiệp đủ điều kiện xuất khẩu lúa gạo được cấp chứng nhận theo Nghị định 109 của Chính phủ. Trong số này có 4 doanh nghiệp nước ngoài, 70 doanh nghiệp thuê mướn cơ sở vật chất, kho bãi hoặc chưa từng kinh doanh lúa gạo. “Do đó, Bộ Công thương cần có giải pháp kỹ thuật để hạn chế việc phát triển ồ ạt doanh nghiệp có chức năng xuất khẩu gạo”, ông Bảy kiến nghị.
Theo Thanh niên",https://agro.gov.vn/vn/tID22109_Xuat-khau-gao-dat-moc-7-trieu-tan.html
4,rice,HẬU LŨ LỤT: HÀNG NGHÌN TẤN LÚA MỐC MEO,28 | 10 | 2011,"Đắng lòng “hạt vàng”
Những ngày này, các lò sấy trên khắp địa bàn tỉnh Quảng Trị phải hoạt động hết công suất, liên tục 24/24 giờ. Trước cửa các lò sấy, người dân xếp hàng chờ sấy lúa. Chị Nguyễn Thị Gái (thôn Phước Lễ, Triệu Phước, Triệu Phong) nghẹn ngào: “Nhà tôi làm được 3 tấn lúa, mới gặt về đến sân thì nước lũ lên. Công sức bao nhiêu ngày chăm bón giờ chỉ là đống lúa bỏ đi. Tôi ráng đi sấy để đem về cho lợn, gà nó ăn, chứ bỏ đi từng ấy lúa, tôi đau lòng lắm”.
Được biết, lúa hỏng nhiều nhất là ở huyện Triệu Phong và huyện Vĩnh Linh. Ông Trương Quang Hùng - Trưởng phòng NNPTNT huyện Triệu Phong, cho biết: “Hàng nghìn tấn lúa của nông dân hư hỏng đến mức lợn cũng không thèm ăn. Là nông dân, ai nhìn cảnh này cũng đau ruột”. Theo ông Hùng, sau lũ, toàn huyện có đến 8.000 tấn lúa bị nảy mầm, lên mốc, chủ yếu tập trung ở các xã vùng trũng Triệu Giang, Triệu Trung, Triệu Phước, Triệu Tài, Triệu Độ…
Ngồi trước đống lúa mốc đen, mọc mầm trắng, anh Nguyễn Văn Tuấn xót xa: “Lúa đem về nhà rồi mà phải chịu mất anh ơi!”.
Nỗ lực cứu lúa
Mấy hôm nay, ông Nguyễn Văn Tùng (Vĩnh Lâm, huyện Vĩnh Linh) phải đôn đáo thuê xe tải chở 9 tấn lúa vào TP.Đông Hà để sấy. Từ nhà ông đến địa điểm sấy lúa cách hàng chục cây số, tính thêm phí sấy đã lên đến cả chục triệu đồng nhưng ông vẫn chấp nhận. Tiếp chuyện với chúng tôi, thỉnh thoảng ông lại nhíu đôi mắt thâm quầng vì mất ngủ về phía đống lúa đã lên men. “Mọi năm, với 9 tấn lúa, tôi có thể lo cho các con ăn học, năm nay không biết lấy gì ăn đây” - ông tâm sự.
Nhưng để được hạt lúa của mình lên sàn máy sấy như ông Tùng không phải nông dân nào muốn cũng được. Do nông dân đi sấy lúa quá đông, chủ máy sấy yêu cầu nông dân phải đăng ký theo thứ tự. Nhiều người đi sấy lúa phải ngắn dài nước mắt ra về vì thấy phải chờ đến mấy ngày mới đến lượt mình. Lúa đã mốc mà chờ mấy ngày thì còn gì mà sấy nữa! Ông Hồ Hướng - chủ máy sấy Hướng Phát (Hải Thượng, Hải Lăng), cho biết: “Nông dân bị lúa mốc nhiều quá, họ xếp hàng vòng trong vòng ngoài. Mấy hôm nay, đêm nào tôi cũng thức trắng để đốc thúc công nhân sấy lúa cho bà con, vậy mà vẫn không xuể”.
Qua tìm hiểu, chúng tôi được biết, để sấy được một mẻ lúa 10 tấn phải mất 1 ngày đêm. Thời gian sấy khô thực tế chỉ khoảng 17 giờ đồng hồ, tuy nhiên thời gian chuyển lúa vào lò, ngăn lúa cho từng người chiếm thêm 7 giờ nữa. Như vậy, để sấy khô lúa cho hàng nghìn nông dân trên toàn tỉnh là một chuyện không thể. Hàng nghìn tấn lúa cũng vì thế đành phải bỏ đi.
Hiện nay giá trung bình mỗi chiếc mấy sấy là 150 triệu đồng, kể cả nhà che, sàn sấy… Với mức giá đó rất khó để một người nông dân bỏ tiền ra đầu tư. Nhưng thiết nghĩ, nếu Nhà nước quan tâm cùng nhân dân lắp đặt những chiếc máy này tại những vùng thường xuyên xảy ra lũ lụt thì sẽ hữu ích biết bao. Nông dân vùng lũ không còn mất trắng khi lúa đã về đến nhà, cũng không còn cảnh trắng đêm ngồi chờ đến phiên mình sấy lúa.
Theo Dân Việt",https://agro.gov.vn/vn/tID22098_Hau-lu-lut-Hang-nghin-tan-lua-moc-meo.html
5,rice,"LÚA GẠO: THÀNH CÔNG NĂM NAY, LO NĂM TỚI",31 | 10 | 2011,"Đó là ý kiến nhận định của các đại biểu tham gia hội nghị “Sơ kết sản xuất lúa năm 2011 và triển khai vụ đông xuân 2100-2012 các tỉnh Nam bộ” được tổ chức tại Hậu Giang ngày 28/10.
Dân trúng mùa, doanh nghiệp trúng xuất khẩu gạo
Ông Phạm Văn Dư, Phó cục trưởng Cục Trồng trọt cho biết, dù điều kiện sản xuất lúa năm 2011 còn gặp nhiều khó khăn như thời tiết biến đổi thất thường, tình hình lũ lụt dâng cao. Cụ thể, trong vụ lúa thu đông 2011 (vụ 3), chỉ riêng các tỉnh ĐBSCL lũ lụt đã làm 7.000 héc ta lúa bị thiệt hại hoàn toàn, ảnh hưởng trực tiếp đến sản lượng lúa của cả nước.
Tuy nhiên theo dự báo của Bộ Nông nghiệp và Phát triển nông thôn (NN&PTNT), năm 2011, diện tích và sản lượng lúa khu vực Nam bộ vẫn vượt chỉ tiêu đề ra. Theo đó,  tổng diện tích xuống giống năm 2011 cả nước đạt trên 4,5 triệu héc ta, tăng gần 135 ngàn héc ta so với năm 2010. Sản lượng lúa chung cả nước có thể đạt 40 triệu tấn, tăng gần 1,3 triệu tấn so với năm 2010.
Riêng khu vực ĐBSCL, sản lượng đạt gần 23 triệu tấn lúa, tăng trên 1,165 triệu tấn so với năm ngoái.
Ông Nguyễn Văn Đồng, Giám đốc Sở NN&PTNT Hậu Giang cho biết, năm nay là năm đầu tiên sản xuất lúa của Hậu Giang đạt sản lượng cao nhất từ trước đến nay với 1,2 triệu tấn, tăng 100 ngàn tấn so với năm ngoái. Nếu so với thời điểm cách đây 8 năm (khi Hậu Giang vừa chia tách khỏi Cần Thơ), sản lượng lúa của Hậu Giang đã tăng khoảng 400 ngàn tấn. 
Sản lượng lúa khu vực Nam bộ tác động lớn tới xuất khẩu. Ông Phạm Văn Bảy, Phó chủ tịch Hiệp hội lương thực Việt Nam (VFA) cho biết, từ đầu năm đến nay, Việt Nam xuất khẩu trên 6,2 triệu tấn gạo, trị giá trên 3 tỉ đô la với giá xuất khẩu bình quân là 482 đô la/tấn, tăng 8% so với cùng kỳ năm 2010. Tính đến cuối tháng10, lượng gạo xuất khẩu gạo của Việt Nam tăng cao nhất so với cùng kỳ 3 năm qua cả về lượng và giá trị.
Đặc biệt, đối với gạo thơm, năm nay Việt Nam sẽ xuất khẩu được 400 ngàn tấn với giá bình quân 700 đô la/tấn, chiếm lĩnh gần như hoàn toàn thị trường Hồng Kông, vốn lâu nay là thị trường quen thuộc của Thái Lan. Dự kiến trong năm tới, Việt Nam sẽ xuất khẩu khoảng 500-600 ngàn tấn gạo thơm.
Thách thức phía trước
Việt Nam xuất 6,5 triệu tấn gạo năm tới
Báo cáo tại Hội nghị “Sơ kết sản xuất lúa năm 2011 và triền khai vụ đông xuân 2011-2012 các tỉnh Nam bộ, ông Phạm Văn Bảy, Phó chủ tịch Hiệp hội lượng thực Việt Nam cho biết, năm 2012 dự kiến Việt Nam sẽ xuất khẩu trên dưới 6,5 triệu tấn gạo.
Ông Bùi Bá Bổng, Thứ trưởng Bộ NN&PTNT đã đề ra kế hoạch vụ lúa 2011-2012 với yêu cầu là các địa phương phải giữ vững diện tích xuống giống; tăng năng suất và sản lượng lúa của toàn vùng. Theo đó, lịch thời vụ xuống giống được bộ này triển khai như sau: xuống giống vụ đông xuân bắt đầu từ đầu tháng 11 và kết thúc ở tháng 12 (dương lịch), chủ yếu tập trung xuống giống trong tháng 11; vụ hè thu xuống giống trong tháng 4 và 5 (dương lịch); vụ thu đông xuống giống trong 2 tháng 7 và 8 (dương lịch).
Tuy nhiên, nhiều ý kiến cho rằng sản xuất lúa năm tới sẽ đối mặt với không ít khó khăn bởi tình hình diễn biến thất thường của thời tiết và sâu bệnh.
Ông Trần Gia Khảm, Trưởng phòng phía Nam, Tổng cục Thủy lợi (Bộ NN&PTNT) cho biết, lũ năm nay tương đương với mực nước lũ năm 2000. Tuy nhiên, so với mực nước lũ năm 2000, thời gian duy trì lũ năm nay tương lâu, rút chậm và hiện vẫn còn cao hơn mức báo động 3 trên cả dòng chính và vùng nội đồng Tứ giác Long Xuyên, Đồng Tháp Mười.
Đây là cơ hội phát triển sản xuất lúa năm 2012 vì có một lượng lớn phù sa được bổ sung vào đồng ruộng, nhưng nước lũ dâng cao, rút chậm ảnh hưởng rất lớn đến tiến độ xuống giống vụ lúa đông xuân 2011-2012.
“Đợt lũ vừa qua đã làm 1,7 km đê bao cấp 3 ở Đồng Tháp bị sạt lở và hàng trăm km bờ bao, đê bao ở An Giang, Long An, Đồng Tháp, Vĩnh Long hư hỏng nặng, gây ảnh hướng đến tiến độ xuống giống theo lịch thời vụ của Bộ NN&PTNT”- ông Khảm cho biết thêm. 
Ông Nguyễn Hữu Huân, Cục trưởng Cục Bảo vệ thực vật cho biết, năm tới khu vực ĐBSCL sẽ đối mặt với 2 nguy cơ gây ảnh hưởng lớn đến năng suất lúa. Thứ nhất  đó là dịch rầy nâu bùng phát trở lại gây bệnh vàng lùn lùn xoắn lá; thứ 2 là tình trạng lạm dụng thuốc bảo vệ thực vật của bà con nông dân ở giai đoạn lúa dưới 40 ngày tuổi, làm mất cân sinh thái, gây thiệt hại về năng suất do dịch bệnh bùng phát mạnh.
Theo TBKTSG",https://agro.gov.vn/vn/tID22121_Lua-gao-Thanh-cong-nam-nay-lo-nam-toi.html
6,rice,GIÁ GẠO TĂNG 500.000 - 700.000 ĐỒNG/TẤN TRONG THÁNG 10,31 | 10 | 2011,"Theo báo cáo của Hiệp hội lương thực Việt Nam (VFA), tuần qua, giá lúa khô tại kho khu vực ĐBSCL loại thường dao động từ 7.100 – 7.250 đồng/kg, giảm 50 đồng/kg so với tuần trước. Giá lúa dài khoảng 7.300 – 7.450 đồng/kg, giảm 50 đồng/kg. Tính từ cuối tháng 9, giá lúa tăng 400 - 450 đồng/kg.

Giá gạo nguyên liệu loại 1 làm ra gạo 5% tấm hiện khoảng 9.550 – 9.700 đồng/kg, tăng 50 đồng/kg. Giá gạo nguyên liệu làm ra gạo 25% tấm là 9.450 – 9.600 đồng/kg, tăng 100 đồng/kg. Tính từ cuối tháng 9, giá gạo nguyên liệu tăng 500 - 550 đồng/kg.

Giá gạo thành phẩm 5% tấm FOB hiện khoảng 11.550 – 11.700 đồng/kg, không đổi so với tuần trước. Giá gạo 15% tấm 11.000 – 11.150 đồng/kg và gạo 25% tấm khoảng 10.450 – 10.600 đồng/kg, tăng 50 đồng/kg. Tính từ cuối tháng 9, giá gạo thành phẩm tăng từ 550 - 700 đồng/kg, trong đó gạo 5% tấm tăng mạnh nhất.

Theo Thời báo kinh tế Sài Gòn, trong tháng 10, tình hình lũ lụt diễn ra tại nhiều vùng ở ĐBSCL - vựa lúa chính của cả nước khiến nguồn cung khan hiếm. Trong khi đó, doanh nghiệp có nhu cầu thu mua để chế biến xuất khẩu phục vụ cho các đơn hàng đã kí kết, đặc biệt sắp vào cuối năm đơn hàng nhiều. Điều này đẩy giá lúa gạo không ngừng tăng trong suốt tháng qua.

Tuy nhiên, hãng tin Ozyla trích dẫn nhiều nhận định cho rằng giá lúa gạo Việt Nam đang ở tình trạng bong bóng. Giá lên cao chủ yếu do tình trạng đầu cơ tích trữ từ các nhà đầu cơ, nông dân cũng không muốn bán nhằm chờ giá đi lên tiếp. Điều này khiến nguồn cung thiếu hụt, giá tăng vọt và doanh nghiệp xuất khẩu phải mua giá cao để giao cho những hợp đồng đã kí.

Tính từ đầu năm tới ngày 27/10/2011, Việt Nam xuất khẩu được 6,2 triệu tấn gạo, giá trị hơn 3 tỷ USD.
Theo Gafin",https://agro.gov.vn/vn/tID22132_Gia-gao-tang-500000-700000-dongtan-trong-thang-10.html
7,rice,INDONESIA XEM XÉT NHẬP KHẨU GẠO TỪ CAMPUCHIA,01 | 11 | 2011,"Ông cũng đã gặp Đại sứ Campuchia tại Indonesia để bàn về những điều khoản ngắn hạn cũng như dài hạn.
Campuchia có thể vay 1,1 tỷ USD từ các nước khác trong năm 2012, tăng 75% so với năm 2011, để khắc phục thiệt hại du lũ lụt và hỗ trợ xuất khẩu gạo. Một nhà chức trách nước này cho biết khoản vay nợ này cần sự phê duyệt của quốc hội, sẽ được vay dưới hình thức ưu đãi 40 năm với lãi suất thấp. Nhà chức trách này từ chối tiết lộ nước có thể cung cấp khoản vay. Hiện vay nợ của Campuchia ở mức khoảng 8 tỷ USD; trong đó, những chủ nợ lớn nhất là Trung Quốc (6 tỷ USD ), Nga (1,5 tỷ USD) và Mỹ (317 triệu USD)
Theo Oryza",https://agro.gov.vn/vn/tID22147_Indonesia-xem-xet-nhap-khau-gao-tu-Campuchia.html
8,rice,INDONESIA PHÁT TÍN HIỆU TRÁI CHIỀU VỀ NHẬP KHẨU GẠO TỪ THÁI LAN,31 | 10 | 2011,"Theo Bộ trưởng thương mại Indonesia, “Tôi nhận được thông báo rằng họ (Thái Lan) có thể sẽ không có khả năng thực hiện cam kết về việc bán và giao gạo cho Indonesia. Do vậy, Indonesia phải tìm đến các giải pháp thay thế.
Chỉ một ngày sau khi Bulog, cơ quan chịu trách nhiệm nhập khẩu gạo của Indonesia, cho biết lụt lội hiện vẫn chưa khiến Thái Lan phải hủy các đơn hàng xuất khẩu.
Bulog cho biết cơ quan này đã cho cấp phép nhập khẩu khoảng 1,6 triệu tấn gạo theo các thỏa thuận chính phủ, với Thái Lan (khoảng 1,5 triệu tấn) và Việt Nam (khoảng 900 ngàn tấn).
Các nhà chức trách Thái Lan cho biết họ ước tính nước này có thể mất 6 triệu tấn lúa do lũ lụt, tương đương khoảng 20% sản lượng gạo vụ chính của nước này, ở mức khoảng 24 triệu tấn lúa hàng năm. Vụ lúa chính của Thái Lan thường chiếm khảng 75% tổng sản lượng lúa và năm nay, sản lượng lúa ước tính ở mức khoảng 32 triệu tấn.
Theo gappingworld",https://agro.gov.vn/vn/tID22123_Indonesia-phat-tin-hieu-trai-chieu-ve-nhap-khau-gao-tu-Thai-Lan.html
9,rice,MIỀN TÂY: GIÁ LÚA TĂNG CAO TRONG MÙA LŨ,31 | 10 | 2011,"Theo giới kinh doanh lương thực, giá lúa cao nhờ hệ thống kho bãi dự trữ ở khu vực này đã hoàn thiện hơn, nhu cầu dự trữ phục vụ xuất khẩu cũng đang ở mức cao.Theo cục Trồng trọt, bộ Nông nghiệp và phát triển nông thôn, năm nay, toàn vùng đồng bằng sông Cửu Long đã gieo sạ hơn 644.000ha lúa thu đông (lúa vụ 3), tăng hơn vụ thu đông năm trước 132.479ha. Đến nay, đã thu hoạch hơn 40% diện tích xuống giống, năng suất bình quân 4,8 tấn/ha, cá biệt có nơi đạt 7 tấn/ha. Tổng sản lượng ước đạt trên 3,1 triệu tấn lúa hàng hoá. Đến giữa tháng 10.2011, lũ lụt đã làm mất trắng 8.461ha lúa thu đông, chiếm 1,31% diện tích xuống giống.
Nước lũ từ thượng nguồn đổ về hạ lưu, cùng với triều biển dâng cao đã làm ngập nhiều diện tích vườn cây ăn trái ở nhiều địa phương. Ở Đồng Tháp, đã có hơn 5.400ha vườn cây ăn trái bị ngập, trong đó có khoảng 1.161ha bị thiệt hại 100%; tại Vĩnh Long, 40ha vườn bưởi Năm Roi đặc sản ở huyện Bình Minh đã bị ngập nhiều ngày; ở Bến Tre, lũ lụt đang bao vây, đe doạ gần 9.500ha vườn cây trái ở huyện Chợ Lách; 1.400ha vườn cây trái ở Hậu Giang trong đó có bưởi Năm Roi, cam mật, cam sành, quýt đường…bị ngập gốc, bắt đầu đổ lá, rụng trái.
Theo dự báo của nhà vườn, tết năm nay, sản lượng trái cây nội sẽ giảm mạnh sau đợt lũ lụt này. Trong lúc vườn trái cây bị tàn phá như vậy, giá trái cây lại giảm mạnh càng khiến nhà vườn thất vọng hơn. Tại vùng cây trái huyện Kế Sách (Sóc Trăng), Bình Minh (Vĩnh Long), giá thu mua cam sành chỉ khoảng 6.000 đồng/kg (loại 3 trái/kg); giá mua xô khoảng từ 3.500 – 4.000 đồng/kg, bằng 1/6 mức giá hồi tết Đoan ngọ. Bưởi Năm Roi hiện ở mức giá 5.000 – 7.000 đồng/kg, nhưng cũng ít người mua.
Theo SGTT",https://agro.gov.vn/vn/tID22137_Mien-Tay-gia-lua-tang-cao-trong-mua-lu.html
